user,updated_at,label,file,pr_title,pr_number
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/env.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/handle_wrap.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/handle_wrap.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/js_udp_wrap.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_binding.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_bob-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_bob.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_crypto.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_crypto_common.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_crypto_common.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_errors.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_http_common-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_http_common.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_mem.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_metadata.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_metadata.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/node_native_module.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_buffer-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_buffer.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_buffer.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_crypto.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_crypto.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_default_application.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_default_application.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_http3_application.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_http3_application.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_session-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_session.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_session.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_socket-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_socket.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_socket.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_state.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_stream-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_stream.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_stream.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_util-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/quic/node_quic_util.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/stream_base-inl.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/udp_wrap.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/udp_wrap.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,src/util.h,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/cctest/test_quic_buffer.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/cctest/test_quic_cid.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/cctest/test_quic_verifyhostnameidentity.cc,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/common/README.md,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/common/fixtures.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/common/index.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/common/quic.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/common/udppair.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-module-cjs-helpers.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-process-versions.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-binding.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-client-connect-multiple-parallel.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-client-connect-multiple-sequential.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-client-empty-preferred-address.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-client-server.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-errors-quicsession-openstream.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-errors-quicsocket-connect.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-errors-quicsocket-create.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-errors-quicsocket-listen.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-http3-client-server.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-http3-push.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-http3-trailers.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-idle-timeout.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-ipv6only.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-keylog.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-maxconnectionsperhost.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-process-cleanup.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-qlog.js,quic: part 3... initial quic implementation,32379
jasnell,2020-04-05T23:10:31Z,tsc-agenda,test/parallel/test-quic-quicendpoint-address.js,quic: part 3... initial quic implementation,32379
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/COPYING,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/includes/config.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/includes/nghttp3/nghttp3.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/includes/nghttp3/version.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_buf.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_buf.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_conn.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_conn.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_conv.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_conv.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_debug.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_debug.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_err.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_err.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_frame.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_frame.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_gaptr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_gaptr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_http.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_http.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_idtr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_idtr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_ksl.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_ksl.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_macro.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_map.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_map.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_mem.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_mem.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_pq.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_pq.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_qpack.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_qpack.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_qpack_huffman.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_qpack_huffman.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_qpack_huffman_data.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_range.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_range.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_rcbuf.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_rcbuf.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_ringbuf.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_ringbuf.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_str.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_str.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_stream.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_stream.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_tnode.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_tnode.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_vec.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_vec.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/lib/nghttp3_version.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/nghttp3/nghttp3.gyp,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/.gitignore,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/COPYING,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/crypto/includes/ngtcp2/ngtcp2_crypto.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/crypto/includes/ngtcp2/ngtcp2_crypto_openssl.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/crypto/openssl/openssl.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/crypto/shared.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/crypto/shared.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/includes/config.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/includes/ngtcp2/ngtcp2.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/includes/ngtcp2/version.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/includes/ngtcp2/version.h.in,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_acktr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_acktr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_addr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_addr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_buf.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_buf.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_cc.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_cc.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_cid.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_cid.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_conn.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_conn.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_conv.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_conv.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_crypto.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_crypto.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_err.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_err.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_gaptr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_gaptr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_idtr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_idtr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_ksl.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_ksl.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_log.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_log.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_macro.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_map.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_map.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_mem.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_mem.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_net.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_path.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_path.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_pipeack.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_pipeack.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,quic,deps/ngtcp2/lib/ngtcp2_pkt.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/COPYING,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/includes/config.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/includes/nghttp3/nghttp3.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/includes/nghttp3/version.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_buf.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_buf.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_conn.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_conn.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_conv.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_conv.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_debug.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_debug.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_err.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_err.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_frame.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_frame.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_gaptr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_gaptr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_http.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_http.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_idtr.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_idtr.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_ksl.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_ksl.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_macro.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_map.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_map.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_mem.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_mem.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_pq.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_pq.h,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_qpack.c,quic: part 2... ngtcp2 and nghttp3,32378
jasnell,2020-03-31T19:18:23Z,review wanted,deps/nghttp3/lib/nghttp3_qpack.h,quic: part 2... ngtcp2 and nghttp3,32378
